date,home_team,home_score,away_score,away_team,neutral,tournament_name,tournament_year
1998-10-14,Wales,3,2,Belarus,False,UEFA Euro qualification,1998
1998-11-18,Albania,0,0,Greece,False,UEFA Euro qualification,1998
1998-11-18,Malta,1,2,North Macedonia,False,UEFA Euro qualification,1998
1998-11-18,Northern Ireland,2,2,Moldova,False,UEFA Euro qualification,1998
1998-11-18,San Marino,0,1,Cyprus,False,UEFA Euro qualification,1998
1998-11-18,Serbia,1,0,Republic of Ireland,False,UEFA Euro qualification,1998
1999-02-10,Cyprus,4,0,San Marino,False,UEFA Euro qualification,1999
1999-02-10,Malta,0,3,Serbia,False,UEFA Euro qualification,1999
1999-03-26,Portugal,7,0,Azerbaijan,False,UEFA Euro qualification,1999
1999-03-27,Andorra,0,2,Iceland,False,UEFA Euro qualification,1999
1999-03-27,Armenia,0,3,Russia,False,UEFA Euro qualification,1999
1999-03-27,Belarus,0,1,Switzerland,False,UEFA Euro qualification,1999
1999-03-27,Czech Republic,2,0,Lithuania,False,UEFA Euro qualification,1999
1999-03-27,Denmark,1,2,Italy,False,UEFA Euro qualification,1999
1999-03-27,England,3,1,Poland,False,UEFA Euro qualification,1999
1999-03-27,France,0,0,Ukraine,False,UEFA Euro qualification,1999
1999-03-27,Georgia,1,1,Slovenia,False,UEFA Euro qualification,1999
1999-03-27,Greece,0,2,Norway,False,UEFA Euro qualification,1999
1999-03-27,Hungary,5,0,Liechtenstein,False,UEFA Euro qualification,1999
1999-03-27,Northern Ireland,0,3,Germany,False,UEFA Euro qualification,1999
1999-03-27,Romania,0,0,Slovakia,False,UEFA Euro qualification,1999
1999-03-27,Spain,9,0,Austria,False,UEFA Euro qualification,1999
1999-03-27,Sweden,2,0,Luxembourg,False,UEFA Euro qualification,1999
1999-03-27,Turkey,2,0,Moldova,False,UEFA Euro qualification,1999
1999-03-28,Israel,3,0,Cyprus,False,UEFA Euro qualification,1999
1999-03-31,Azerbaijan,0,1,Romania,False,UEFA Euro qualification,1999
1999-03-31,France,2,0,Armenia,False,UEFA Euro qualification,1999
1999-03-31,Germany,2,0,Finland,False,UEFA Euro qualification,1999
1999-03-31,Italy,1,1,Belarus,False,UEFA Euro qualification,1999
1999-03-31,Latvia,0,0,Greece,False,UEFA Euro qualification,1999
1999-03-31,Liechtenstein,0,5,Portugal,False,UEFA Euro qualification,1999
1999-03-31,Lithuania,1,2,Estonia,False,UEFA Euro qualification,1999
1999-03-31,Luxembourg,0,2,Bulgaria,False,UEFA Euro qualification,1999
1999-03-31,Moldova,0,0,Northern Ireland,False,UEFA Euro qualification,1999
1999-03-31,Poland,0,1,Sweden,False,UEFA Euro qualification,1999
1999-03-31,Russia,6,1,Andorra,False,UEFA Euro qualification,1999
1999-03-31,San Marino,0,6,Spain,False,UEFA Euro qualification,1999
1999-03-31,Scotland,1,2,Czech Republic,False,UEFA Euro qualification,1999
1999-03-31,Slovakia,0,0,Hungary,False,UEFA Euro qualification,1999
1999-03-31,Switzerland,2,0,Wales,False,UEFA Euro qualification,1999
1999-03-31,Ukraine,1,1,Iceland,False,UEFA Euro qualification,1999
1999-04-28,Austria,7,0,San Marino,False,UEFA Euro qualification,1999
1999-04-28,Georgia,1,4,Norway,False,UEFA Euro qualification,1999
1999-04-28,Latvia,0,0,Albania,False,UEFA Euro qualification,1999
1999-05-30,Norway,1,0,Georgia,False,UEFA Euro qualification,1999
1999-06-04,Germany,6,1,Moldova,False,UEFA Euro qualification,1999
1999-06-04,Poland,2,0,Bulgaria,False,UEFA Euro qualification,1999
1999-06-05,Albania,1,2,Norway,False,UEFA Euro qualification,1999
1999-06-05,Azerbaijan,4,0,Liechtenstein,False,UEFA Euro qualification,1999
1999-06-05,Bosnia and Herzegovina,2,0,Lithuania,False,UEFA Euro qualification,1999
1999-06-05,Denmark,1,0,Belarus,False,UEFA Euro qualification,1999
1999-06-05,England,0,0,Sweden,False,UEFA Euro qualification,1999
1999-06-05,Estonia,0,2,Czech Republic,False,UEFA Euro qualification,1999
1999-06-05,Faroe Islands,1,1,Scotland,False,UEFA Euro qualification,1999
1999-06-05,Finland,2,4,Turkey,False,UEFA Euro qualification,1999
1999-06-05,France,2,3,Russia,False,UEFA Euro qualification,1999
1999-06-05,Georgia,1,2,Greece,False,UEFA Euro qualification,1999
1999-06-05,Iceland,2,0,Armenia,False,UEFA Euro qualification,1999
1999-06-05,Italy,4,0,Wales,False,UEFA Euro qualification,1999
1999-06-05,Latvia,1,2,Slovenia,False,UEFA Euro qualification,1999
1999-06-05,North Macedonia,1,1,Croatia,False,UEFA Euro qualification,1999
1999-06-05,Portugal,1,0,Slovakia,False,UEFA Euro qualification,1999
1999-06-05,Romania,2,0,Hungary,False,UEFA Euro qualification,1999
1999-06-05,Spain,9,0,San Marino,False,UEFA Euro qualification,1999
1999-06-05,Ukraine,4,0,Andorra,False,UEFA Euro qualification,1999
1999-06-06,Israel,5,0,Austria,False,UEFA Euro qualification,1999
1999-06-08,Serbia,4,1,Malta,True,UEFA Euro qualification,1999
1999-06-09,Albania,0,1,Slovenia,False,UEFA Euro qualification,1999
1999-06-09,Andorra,0,1,France,True,UEFA Euro qualification,1999
1999-06-09,Armenia,0,0,Ukraine,False,UEFA Euro qualification,1999
1999-06-09,Bulgaria,1,1,England,False,UEFA Euro qualification,1999
1999-06-09,Czech Republic,3,2,Scotland,False,UEFA Euro qualification,1999
1999-06-09,Estonia,1,2,Lithuania,False,UEFA Euro qualification,1999
1999-06-09,Faroe Islands,2,2,Bosnia and Herzegovina,False,UEFA Euro qualification,1999
1999-06-09,Greece,1,2,Latvia,False,UEFA Euro qualification,1999
1999-06-09,Hungary,0,1,Slovakia,False,UEFA Euro qualification,1999
1999-06-09,Republic of Ireland,1,0,North Macedonia,False,UEFA Euro qualification,1999
1999-06-09,Luxembourg,2,3,Poland,False,UEFA Euro qualification,1999
1999-06-09,Moldova,0,0,Finland,False,UEFA Euro qualification,1999
1999-06-09,Portugal,8,0,Liechtenstein,False,UEFA Euro qualification,1999
1999-06-09,Romania,4,0,Azerbaijan,False,UEFA Euro qualification,1999
1999-06-09,Russia,1,0,Iceland,False,UEFA Euro qualification,1999
1999-06-09,Switzerland,0,0,Italy,False,UEFA Euro qualification,1999
1999-06-09,Wales,0,2,Denmark,True,UEFA Euro qualification,1999
1999-08-18,Serbia,0,0,Croatia,False,UEFA Euro qualification,1999
1999-08-18,Slovenia,2,0,Albania,False,UEFA Euro qualification,1999
1999-08-21,Croatia,2,1,Malta,False,UEFA Euro qualification,1999
1999-09-01,Republic of Ireland,2,1,Serbia,False,UEFA Euro qualification,1999
1999-09-04,Albania,3,3,Latvia,False,UEFA Euro qualification,1999
1999-09-04,Austria,1,3,Spain,False,UEFA Euro qualification,1999
1999-09-04,Azerbaijan,1,1,Portugal,False,UEFA Euro qualification,1999
1999-09-04,Belarus,1,2,Wales,False,UEFA Euro qualification,1999
1999-09-04,Bosnia and Herzegovina,1,2,Scotland,False,UEFA Euro qualification,1999
1999-09-04,Croatia,1,0,Republic of Ireland,False,UEFA Euro qualification,1999
1999-09-04,Denmark,2,1,Switzerland,False,UEFA Euro qualification,1999
1999-09-04,England,6,0,Luxembourg,False,UEFA Euro qualification,1999
1999-09-04,Faroe Islands,0,2,Estonia,False,UEFA Euro qualification,1999
1999-09-04,Finland,1,2,Germany,False,UEFA Euro qualification,1999
1999-09-04,Iceland,3,0,Andorra,False,UEFA Euro qualification,1999
1999-09-04,Liechtenstein,0,0,Hungary,False,UEFA Euro qualification,1999
1999-09-04,Lithuania,0,4,Czech Republic,False,UEFA Euro qualification,1999
1999-09-04,Northern Ireland,0,3,Turkey,False,UEFA Euro qualification,1999
1999-09-04,Norway,1,0,Greece,False,UEFA Euro qualification,1999
1999-09-04,Russia,2,0,Armenia,False,UEFA Euro qualification,1999
1999-09-04,Slovakia,1,5,Romania,False,UEFA Euro qualification,1999
1999-09-04,Slovenia,2,1,Georgia,False,UEFA Euro qualification,1999
1999-09-04,Sweden,1,0,Bulgaria,False,UEFA Euro qualification,1999
1999-09-04,Ukraine,0,0,France,False,UEFA Euro qualification,1999
1999-09-05,Cyprus,3,2,Israel,False,UEFA Euro qualification,1999
1999-09-05,Serbia,3,1,North Macedonia,False,UEFA Euro qualification,1999
1999-09-08,Andorra,1,2,Russia,False,UEFA Euro qualification,1999
1999-09-08,Armenia,2,3,France,False,UEFA Euro qualification,1999
1999-09-08,Czech Republic,3,0,Bosnia and Herzegovina,False,UEFA Euro qualification,1999
1999-09-08,Estonia,0,0,Scotland,False,UEFA Euro qualification,1999
1999-09-08,Faroe Islands,0,1,Lithuania,False,UEFA Euro qualification,1999
1999-09-08,Georgia,2,2,Latvia,False,UEFA Euro qualification,1999
1999-09-08,Germany,4,0,Northern Ireland,False,UEFA Euro qualification,1999
1999-09-08,Hungary,3,0,Azerbaijan,False,UEFA Euro qualification,1999
1999-09-08,Iceland,0,1,Ukraine,False,UEFA Euro qualification,1999
1999-09-08,Israel,8,0,San Marino,False,UEFA Euro qualification,1999
1999-09-08,Italy,2,3,Denmark,False,UEFA Euro qualification,1999
1999-09-08,Luxembourg,0,1,Sweden,False,UEFA Euro qualification,1999
1999-09-08,North Macedonia,2,4,Serbia,False,UEFA Euro qualification,1999
1999-09-08,Malta,2,3,Republic of Ireland,False,UEFA Euro qualification,1999
1999-09-08,Moldova,1,1,Turkey,False,UEFA Euro qualification,1999
1999-09-08,Norway,4,0,Slovenia,False,UEFA Euro qualification,1999
1999-09-08,Poland,0,0,England,False,UEFA Euro qualification,1999
1999-09-08,Romania,1,1,Portugal,False,UEFA Euro qualification,1999
1999-09-08,Slovakia,2,0,Liechtenstein,False,UEFA Euro qualification,1999
1999-09-08,Spain,8,0,Cyprus,False,UEFA Euro qualification,1999
1999-09-08,Switzerland,2,0,Belarus,False,UEFA Euro qualification,1999
1999-10-05,Scotland,1,0,Bosnia and Herzegovina,False,UEFA Euro qualification,1999
1999-10-06,Greece,2,0,Albania,False,UEFA Euro qualification,1999
1999-10-09,Albania,2,1,Georgia,False,UEFA Euro qualification,1999
1999-10-09,Andorra,0,3,Armenia,False,UEFA Euro qualification,1999
1999-10-09,Azerbaijan,0,1,Slovakia,False,UEFA Euro qualification,1999
1999-10-09,Belarus,0,0,Italy,False,UEFA Euro qualification,1999
1999-10-09,Croatia,2,2,Serbia,False,UEFA Euro qualification,1999
1999-10-09,Czech Republic,2,0,Faroe Islands,False,UEFA Euro qualification,1999
1999-10-09,Estonia,1,4,Bosnia and Herzegovina,False,UEFA Euro qualification,1999
1999-10-09,Finland,4,1,Northern Ireland,False,UEFA Euro qualification,1999
1999-10-09,France,3,2,Iceland,False,UEFA Euro qualification,1999
1999-10-09,Germany,0,0,Turkey,False,UEFA Euro qualification,1999
1999-10-09,Latvia,1,2,Norway,False,UEFA Euro qualification,1999
1999-10-09,Liechtenstein,0,3,Romania,False,UEFA Euro qualification,1999
1999-10-09,North Macedonia,1,1,Republic of Ireland,False,UEFA Euro qualification,1999
1999-10-09,Portugal,3,0,Hungary,False,UEFA Euro qualification,1999
1999-10-09,Russia,1,1,Ukraine,False,UEFA Euro qualification,1999
1999-10-09,Scotland,3,0,Lithuania,False,UEFA Euro qualification,1999
1999-10-09,Slovenia,0,3,Greece,False,UEFA Euro qualification,1999
1999-10-09,Sweden,2,0,Poland,False,UEFA Euro qualification,1999
1999-10-09,Wales,0,2,Switzerland,False,UEFA Euro qualification,1999
1999-10-09,Austria,3,1,Cyprus,False,UEFA Euro qualification,1999
1999-10-09,Bulgaria,3,0,Luxembourg,False,UEFA Euro qualification,1999
1999-10-10,Spain,3,0,Israel,False,UEFA Euro qualification,1999
1999-11-13,Republic of Ireland,1,1,Turkey,False,UEFA Euro qualification,1999
1999-11-13,Israel,0,5,Denmark,False,UEFA Euro qualification,1999
1999-11-13,Scotland,0,2,England,False,UEFA Euro qualification,1999
1999-11-13,Slovenia,2,1,Ukraine,False,UEFA Euro qualification,1999
1999-11-17,Denmark,3,0,Israel,False,UEFA Euro qualification,1999
1999-11-17,England,0,1,Scotland,False,UEFA Euro qualification,1999
1999-11-17,Turkey,0,0,Republic of Ireland,False,UEFA Euro qualification,1999
1999-11-17,Ukraine,1,1,Slovenia,False,UEFA Euro qualification,1999
2002-09-07,Armenia,2,2,Ukraine,False,UEFA Euro qualification,2002
2002-09-07,Austria,2,0,Moldova,False,UEFA Euro qualification,2002
2002-09-07,Azerbaijan,0,2,Italy,False,UEFA Euro qualification,2002
2002-09-07,Belgium,0,2,Bulgaria,False,UEFA Euro qualification,2002
2002-09-07,Bosnia and Herzegovina,0,3,Romania,False,UEFA Euro qualification,2002
2002-09-07,Croatia,0,0,Estonia,False,UEFA Euro qualification,2002
2002-09-07,Cyprus,1,2,France,False,UEFA Euro qualification,2002
2002-09-07,Faroe Islands,2,2,Scotland,False,UEFA Euro qualification,2002
2002-09-07,Finland,0,2,Wales,False,UEFA Euro qualification,2002
2002-09-07,Greece,0,2,Spain,False,UEFA Euro qualification,2002
2002-09-07,Latvia,0,0,Sweden,False,UEFA Euro qualification,2002
2002-09-07,Lithuania,0,2,Germany,False,UEFA Euro qualification,2002
2002-09-07,Netherlands,3,0,Belarus,False,UEFA Euro qualification,2002
2002-09-07,Norway,2,2,Denmark,False,UEFA Euro qualification,2002
2002-09-07,Russia,4,2,Republic of Ireland,False,UEFA Euro qualification,2002
2002-09-07,San Marino,0,2,Poland,False,UEFA Euro qualification,2002
2002-09-07,Slovenia,3,0,Malta,False,UEFA Euro qualification,2002
2002-09-07,Turkey,3,0,Slovakia,False,UEFA Euro qualification,2002
2002-09-08,Liechtenstein,1,1,North Macedonia,False,UEFA Euro qualification,2002
2002-09-08,Switzerland,4,1,Georgia,False,UEFA Euro qualification,2002
2002-10-12,Albania,1,1,Switzerland,False,UEFA Euro qualification,2002
2002-10-12,Andorra,0,1,Belgium,False,UEFA Euro qualification,2002
2002-10-12,Belarus,0,2,Austria,False,UEFA Euro qualification,2002
2002-10-12,Bulgaria,2,0,Croatia,False,UEFA Euro qualification,2002
2002-10-12,Denmark,2,0,Luxembourg,False,UEFA Euro qualification,2002
2002-10-12,Finland,3,0,Azerbaijan,False,UEFA Euro qualification,2002
2002-10-12,France,5,0,Slovenia,False,UEFA Euro qualification,2002
2002-10-12,Iceland,0,2,Scotland,False,UEFA Euro qualification,2002
2002-10-12,Italy,1,1,Serbia,False,UEFA Euro qualification,2002
2002-10-12,Lithuania,2,0,Faroe Islands,False,UEFA Euro qualification,2002
2002-10-12,North Macedonia,1,2,Turkey,False,UEFA Euro qualification,2002
2002-10-12,Malta,0,2,Israel,False,UEFA Euro qualification,2002
2002-10-12,Moldova,0,2,Czech Republic,False,UEFA Euro qualification,2002
2002-10-12,Poland,0,1,Latvia,False,UEFA Euro qualification,2002
2002-10-12,Romania,0,1,Norway,False,UEFA Euro qualification,2002
2002-10-12,Slovakia,1,2,England,False,UEFA Euro qualification,2002
2002-10-12,Spain,3,0,Northern Ireland,False,UEFA Euro qualification,2002
2002-10-12,Sweden,1,1,Hungary,False,UEFA Euro qualification,2002
2002-10-12,Ukraine,2,0,Greece,False,UEFA Euro qualification,2002
2002-10-16,Austria,0,3,Netherlands,False,UEFA Euro qualification,2002
2002-10-16,Bulgaria,2,1,Andorra,False,UEFA Euro qualification,2002
2002-10-16,Czech Republic,2,0,Belarus,False,UEFA Euro qualification,2002
2002-10-16,England,2,2,North Macedonia,False,UEFA Euro qualification,2002
2002-10-16,Estonia,0,1,Belgium,False,UEFA Euro qualification,2002
2002-10-16,Germany,2,1,Faroe Islands,False,UEFA Euro qualification,2002
2002-10-16,Greece,2,0,Armenia,False,UEFA Euro qualification,2002
2002-10-16,Hungary,3,0,San Marino,False,UEFA Euro qualification,2002
2002-10-16,Iceland,3,0,Lithuania,False,UEFA Euro qualification,2002
2002-10-16,Republic of Ireland,1,2,Switzerland,False,UEFA Euro qualification,2002
2002-10-16,Luxembourg,0,7,Romania,False,UEFA Euro qualification,2002
2002-10-16,Malta,0,4,France,False,UEFA Euro qualification,2002
2002-10-16,Northern Ireland,0,0,Ukraine,False,UEFA Euro qualification,2002
2002-10-16,Norway,2,0,Bosnia and Herzegovina,False,UEFA Euro qualification,2002
2002-10-16,Russia,4,1,Albania,False,UEFA Euro qualification,2002
2002-10-16,Serbia,2,0,Finland,False,UEFA Euro qualification,2002
2002-10-16,Turkey,5,0,Liechtenstein,False,UEFA Euro qualification,2002
2002-10-16,Wales,2,1,Italy,False,UEFA Euro qualification,2002
2002-11-20,Azerbaijan,0,2,Wales,False,UEFA Euro qualification,2002
2002-11-20,Cyprus,2,1,Malta,False,UEFA Euro qualification,2002
2002-11-20,San Marino,0,1,Latvia,False,UEFA Euro qualification,2002
2003-02-12,Serbia,2,2,Azerbaijan,True,UEFA Euro qualification,2003
2003-03-29,Albania,3,1,Russia,False,UEFA Euro qualification,2003
2003-03-29,Armenia,1,0,Northern Ireland,False,UEFA Euro qualification,2003
2003-03-29,Belarus,2,1,Moldova,False,UEFA Euro qualification,2003
2003-03-29,Bosnia and Herzegovina,2,0,Luxembourg,False,UEFA Euro qualification,2003
2003-03-29,Croatia,4,0,Belgium,False,UEFA Euro qualification,2003
2003-03-29,Cyprus,1,1,Israel,False,UEFA Euro qualification,2003
2003-03-29,France,6,0,Malta,False,UEFA Euro qualification,2003
2003-03-29,Georgia,1,2,Republic of Ireland,False,UEFA Euro qualification,2003
2003-03-29,Germany,1,1,Lithuania,False,UEFA Euro qualification,2003
2003-03-29,Italy,2,0,Finland,False,UEFA Euro qualification,2003
2003-03-29,Liechtenstein,0,2,England,False,UEFA Euro qualification,2003
2003-03-29,North Macedonia,0,2,Slovakia,False,UEFA Euro qualification,2003
2003-03-29,Netherlands,1,1,Czech Republic,False,UEFA Euro qualification,2003
2003-03-29,Poland,0,0,Hungary,False,UEFA Euro qualification,2003
2003-03-29,Romania,2,5,Denmark,False,UEFA Euro qualification,2003
2003-03-29,Scotland,2,1,Iceland,False,UEFA Euro qualification,2003
2003-03-29,Ukraine,2,2,Spain,False,UEFA Euro qualification,2003
2003-03-29,Wales,4,0,Azerbaijan,False,UEFA Euro qualification,2003
2003-04-02,Albania,0,0,Republic of Ireland,False,UEFA Euro qualification,2003
2003-04-02,Croatia,2,0,Andorra,False,UEFA Euro qualification,2003
2003-04-02,Czech Republic,4,0,Austria,False,UEFA Euro qualification,2003
2003-04-02,Denmark,0,2,Bosnia and Herzegovina,False,UEFA Euro qualification,2003
2003-04-02,England,2,0,Turkey,False,UEFA Euro qualification,2003
2003-04-02,Estonia,0,0,Bulgaria,False,UEFA Euro qualification,2003
2003-04-02,Georgia,0,0,Switzerland,False,UEFA Euro qualification,2003
2003-04-02,Hungary,1,2,Sweden,False,UEFA Euro qualification,2003
2003-04-02,Israel,1,2,France,True,UEFA Euro qualification,2003
2003-04-02,Lithuania,1,0,Scotland,False,UEFA Euro qualification,2003
2003-04-02,Luxembourg,0,2,Norway,False,UEFA Euro qualification,2003
2003-04-02,Moldova,1,2,Netherlands,False,UEFA Euro qualification,2003
2003-04-02,Northern Ireland,0,2,Greece,False,UEFA Euro qualification,2003
2003-04-02,Poland,5,0,San Marino,False,UEFA Euro qualification,2003
2003-04-02,Slovakia,4,0,Liechtenstein,False,UEFA Euro qualification,2003
2003-04-02,Slovenia,4,1,Cyprus,False,UEFA Euro qualification,2003
2003-04-02,Spain,3,0,Armenia,False,UEFA Euro qualification,2003
2003-04-30,Andorra,0,2,Estonia,False,UEFA Euro qualification,2003
2003-04-30,Georgia,1,0,Russia,False,UEFA Euro qualification,2003
2003-04-30,Israel,2,0,Cyprus,True,UEFA Euro qualification,2003
2003-04-30,Latvia,3,0,San Marino,False,UEFA Euro qualification,2003
2003-04-30,Malta,1,3,Slovenia,False,UEFA Euro qualification,2003
2003-06-07,Belarus,0,2,Netherlands,False,UEFA Euro qualification,2003
2003-06-07,Bulgaria,2,2,Belgium,False,UEFA Euro qualification,2003
2003-06-07,Denmark,1,0,Norway,False,UEFA Euro qualification,2003
2003-06-07,Estonia,2,0,Andorra,False,UEFA Euro qualification,2003
2003-06-07,Finland,3,0,Serbia,False,UEFA Euro qualification,2003
2003-06-07,Hungary,3,1,Latvia,False,UEFA Euro qualification,2003
2003-06-07,Iceland,2,1,Faroe Islands,False,UEFA Euro qualification,2003
2003-06-07,Republic of Ireland,2,1,Albania,False,UEFA Euro qualification,2003
2003-06-07,Israel,0,0,Slovenia,True,UEFA Euro qualification,2003
2003-06-07,North Macedonia,3,1,Liechtenstein,False,UEFA Euro qualification,2003
2003-06-07,Malta,1,2,Cyprus,False,UEFA Euro qualification,2003
2003-06-07,Moldova,1,0,Austria,False,UEFA Euro qualification,2003
2003-06-07,Romania,2,0,Bosnia and Herzegovina,False,UEFA Euro qualification,2003
2003-06-07,San Marino,0,6,Sweden,False,UEFA Euro qualification,2003
2003-06-07,Scotland,1,1,Germany,False,UEFA Euro qualification,2003
2003-06-07,Slovakia,0,1,Turkey,False,UEFA Euro qualification,2003
2003-06-07,Spain,0,1,Greece,False,UEFA Euro qualification,2003
2003-06-07,Switzerland,2,2,Russia,False,UEFA Euro qualification,2003
2003-06-07,Ukraine,4,3,Armenia,False,UEFA Euro qualification,2003
2003-06-11,Austria,5,0,Belarus,False,UEFA Euro qualification,2003
2003-06-11,Azerbaijan,2,1,Serbia,False,UEFA Euro qualification,2003
2003-06-11,Belgium,3,0,Andorra,False,UEFA Euro qualification,2003
